"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0011766",7919.45605186656,-0.270702570357882,0.100872420777427,-2.68361330353299,0.00728312919362795,0.0521196979289924
"FBgn0038893",850.211572755881,0.205768795205469,0.132601991627959,1.5517775614019,0.120715456706717,0.374406533691928
"FBgn0038894",12.2058595690678,-0.857151450732089,0.642248463596967,-1.33461035614089,0.182003906771781,NA
"FBgn0259113",2319.8072605652,-0.250326000357156,0.0968394130481783,-2.58495990917063,0.0097390320911977,0.0650074543989714
"FBgn0027575",46.3316294994276,-0.272675742926635,0.321575613106584,-0.847936633914645,0.396473261178988,0.696753283821505
"FBgn0038903",140.970446849043,-0.0150101666220628,0.198399761290855,-0.0756561727917497,0.939692645054277,0.976956925030242
"FBgn0013759",4515.44130762413,-0.090268362000822,0.0981690880836019,-0.919519206737954,0.357824064181011,0.664995843359952
"FBgn0045470",37.7133154991747,0.0277019805735722,0.371851134908853,0.0744975017498936,0.940614528959838,0.97753279940193
"FBgn0045469",45.7089857804145,0.105014411521478,0.411582368982922,0.255147983576127,0.798608804717441,0.926395102953848
"FBgn0015229",819.400676249405,0.162596783615405,0.153746863742594,1.05756162862371,0.290255343947179,0.599717175337703
"FBgn0260940",387.509914592269,0.174044320958365,0.150436263199054,1.15693063133371,0.247300702766164,0.555069503558886
"FBgn0038909",252.174068472107,-0.371738629947068,0.165396517915475,-2.24756019432672,0.0246042482039403,0.128360648437879
"FBgn0067317",71.587851442319,-0.00136758218197425,0.28216432021523,-0.0048467580200469,0.996132861746395,0.999008741534908
"FBgn0051174",12.3509105889554,-0.0281753274066159,0.650383591750436,-0.0433210919893983,0.96544557802769,0.986111991387056
"FBgn0051431",3450.5747111701,-0.729099378989481,0.101016949087888,-7.21759452817307,5.29152120731965e-13,3.34207668980484e-11
"FBgn0064912",13.081355202426,-0.955151580886558,0.619900970715886,-1.54081317179341,0.123362262753563,0.379509662205335
"FBgn0038912",881.105375326529,-0.527993194125678,0.128532001131981,-4.10787344377778,3.99318796201635e-05,0.000651491351063216
"FBgn0038916",11.2353956893649,0.0560119535143891,0.643863353499935,0.0869935417350861,0.930676645595394,NA
"FBgn0038917",202.262271534206,0.337338174807713,0.174782038315062,1.93005058219785,0.0536005706804246,0.221112299734142
"FBgn0264426",18.1132127114586,0.35831864641612,0.545770799084157,0.656536859460794,0.51147875955317,0.771501664299969
"FBgn0264490",600.77117757363,0.401228047438738,0.361944806948059,1.10853378674477,0.267631355901943,0.576846591043046
"FBgn0038922",1191.43788060103,-0.0948713452310826,0.13964320564695,-0.67938389692184,0.49689465034163,0.764319317324385
"FBgn0019960",2571.83664879465,-0.0884268663188012,0.102055676823662,-0.86645710528764,0.386239539633594,0.691857560226158
"FBgn0038923",239.753671534848,-0.0033631372748176,0.175100422606883,-0.0192069055273964,0.984676048805614,0.995011246289988
"FBgn0038924",423.410493313616,0.0365292308535994,0.146310430850377,0.249669354681592,0.802843059203232,0.928041811044305
"FBgn0038925",900.794988906292,-0.0215588287221883,0.126452860899119,-0.170489054726785,0.864625541417432,0.948069200057116
"FBgn0019957",1726.69448083432,-0.427713961201857,0.118998828744706,-3.59427034462207,0.000325301932671599,0.00412791813193777
"FBgn0038926",29.4529775304595,0.256778027723964,0.408011001303354,0.629340941552336,0.529125873235033,0.784932812306133
"FBgn0266581",1303.16131556747,-0.107238524710892,0.102998816317413,-1.04116269045669,0.297800048222613,0.605846510988756
"FBgn0038928",281.181963656426,-0.022866173063838,0.163056779548186,-0.140234420961814,0.888474776611054,0.955945086910725
"FBgn0264491",1827.44802786411,0.18731838294342,0.107384622434613,1.74436878108389,0.0810948050986608,0.28892623508869
"FBgn0259736",334.257075651226,-0.413363544687866,0.177257434271753,-2.33199553173121,0.0197009262233604,0.108789939588017
"FBgn0051163",20.5867158337565,1.52959767270015,0.474794017799738,3.22160266422167,0.00127475783075812,0.0128044048614824
"FBgn0038947",2950.49144938262,0.0301309262632692,0.0961793517911598,0.313278533304054,0.754069057816196,0.907993341974907
"FBgn0038948",1087.3481538048,0.071021492399851,0.114598089385368,0.619744122967195,0.535426261529754,0.789502784289628
"FBgn0038950",808.376497929142,-0.156133354822276,0.119374195302851,-1.30793220784582,0.190896304070736,0.488041241041928
"FBgn0038951",174.293865191924,0.321892926451829,0.196263104666102,1.64010921461503,0.100982460839772,0.334452545720031
"FBgn0267385",9036.76638306953,0.0412755769997268,0.101777533966798,0.405547033721525,0.685075453179735,0.873982257560743
"FBgn0038952",284.62718994151,0.531099218221261,0.237646428392865,2.23482937157076,0.0254285527921109,0.13126801524943
"FBgn0038953",1197.72085076866,0.380912411443417,0.112745067666044,3.37852838557599,0.00072874908591894,0.00801527853470476
"FBgn0083985",53.0291059082191,0.387046938943923,0.303083491374528,1.27703075211589,0.20159139055144,0.501639550843697
"FBgn0263047",48.6585431007702,0.268521193037819,0.346767663217275,0.774354766954066,0.438721024875626,0.724998450820236
"FBgn0263048",324.413572188457,0.145950384096082,0.143319774385328,1.01835482732258,0.30850936143232,0.617388993341634
"FBgn0038957",68.4476787666467,-0.472643456365207,0.27794355198586,-1.70050160540962,0.089036614685592,0.308391465157366
"FBgn0038961",439.645707651655,-0.0823945195705229,0.141957136249721,-0.580418299123619,0.561632567871291,0.806936759669346
"FBgn0261279",1237.18545790832,0.0144945462605918,0.105299589277376,0.137650548877364,0.890516603517061,0.956893475570582
"FBgn0038964",2619.80658538424,0.0335409214905367,0.111800975705287,0.3000056240918,0.764172865705543,0.91254507876132
"FBgn0038965",457.809870434523,-0.0763938547801706,0.135697405812433,-0.562972109325108,0.573453876065019,0.815084429677358
"FBgn0038966",504.357767497091,-0.367184268363125,0.13004418944006,-2.82353459961675,0.00474972989910376,0.0375341214870408
"FBgn0038968",1650.77834309838,-0.166098618689368,0.117692625721966,-1.41129163930589,0.15815863870931,0.438345418291343
"FBgn0085317",25.8014346959502,-0.315315646852246,0.425178103770334,-0.741608384947707,0.458324641785461,0.740370575191898
"FBgn0085405",452.412863356856,-0.0367822564731909,0.1334674009979,-0.275589815926434,0.782863132580789,0.920164942383482
"FBgn0028688",2069.61729693317,0.0290621175395884,0.118038458528448,0.246208887356695,0.805520536168315,0.928962353090617
"FBgn0263351",1959.24322194399,-0.0764495821533831,0.102779090165603,-0.743824274278007,0.456982792657538,0.739013122845809
"FBgn0038972",561.41985520245,0.329736337467872,0.120453710396569,2.73745272256274,0.00619170190711937,0.0459663569008497
"FBgn0038973",32.3855402238162,-0.212565307476538,0.385131881382578,-0.551928619135486,0.580997259568071,0.818928720813136
"FBgn0038974",236.581971789967,0.125008728738082,0.164504043983423,0.759912800384894,0.447306709719814,0.732951691517928
"FBgn0038975",23.1251008525015,-0.888652330203179,0.463122159186646,-1.91882921724986,0.0550059509396316,0.224396798193695
"FBgn0038976",786.898542054953,0.0245839231110209,0.126897790978544,0.193730110835244,0.846387213444953,0.943738156812969
"FBgn0038977",14.1305792199111,0.086034630089384,0.553760408819262,0.155364357435427,0.876534081575096,0.953040289521707
"FBgn0003676",6657.35715697308,0.171172765601236,0.110774348445693,1.54523829752114,0.122288634013959,0.37741668726668
"FBgn0038980",14.9806381873909,0.466372349167579,0.560209800470942,0.832495877036641,0.405129104422511,0.702504907932851
"FBgn0038981",1502.81386724341,0.0389708760497849,0.103512079614861,0.376486263195412,0.706555425956457,0.883864487571046
"FBgn0053099",12.2558463599726,0.669850816375626,0.647795244457325,1.03404713465715,0.301114128613922,NA
"FBgn0038984",2189.03729844767,0.0398163859775607,0.105034778029011,0.379078117978821,0.704629855109531,0.883864487571046
"FBgn0028837",705.825812552807,0.0696550059882257,0.121673643163922,0.572474072255605,0.567000846338764,0.810250475876019
"FBgn0024558",1239.31536852164,0.0418818019950929,0.128795665563067,0.325180213262572,0.745044683143232,0.903669384591485
"FBgn0053107",266.19069887116,-0.065682852402142,0.152809835722931,-0.429833931117077,0.667316448526348,0.863348421999405
"FBgn0038989",585.107754777475,-0.262094858926318,0.121518511669142,-2.15683071925635,0.0310188566374917,0.151407615800215
"FBgn0051158",3553.76404709047,0.0403451808006061,0.109478887380062,0.368520193857519,0.712485390486056,0.88722788655448
"FBgn0051156",350.777379475714,-0.0527770300349926,0.139615574077809,-0.378016782035932,0.705418127133396,0.883864487571046
"FBgn0038993",13.529712252465,-0.194642123874726,0.580728193325738,-0.335169062070229,0.737497558497692,0.899695221714261
"FBgn0051159",207.579812140162,0.00368369541627365,0.193653471741882,0.0190220985099797,0.984823476536463,0.995011246289988
"FBgn0051161",25.1784976618952,0.317275266578752,0.424041638700615,0.748217244775712,0.454329130975148,0.73791972821738
"FBgn0263863",841.851251003603,-0.0217900271452771,0.120674712268545,-0.180568295839698,0.856706443022783,0.945286335572104
"FBgn0020278",2405.9738506541,0.0747773687860585,0.0908218472817754,0.823341200648135,0.410313990266761,0.706482390923996
"FBgn0266418",716.286830277513,-0.628549169333252,0.113895081476999,-5.51866824433665,3.41578348865191e-08,1.05863891988442e-06
"FBgn0046114",615.078587576799,-0.00107841646034371,0.131007668270019,-0.00823170486571053,0.993432123952917,0.998019952235699
"FBgn0039003",944.852607286328,0.0642442388175312,0.115442140236729,0.556505957753296,0.577865022766191,0.817106630732995
"FBgn0039004",1073.08524120432,0.0153249469039068,0.113084579890513,0.135517564983168,0.892202677514066,0.957667407433988
