195484
877	1139	758
1233	1340	1021
2338	3088	1129
3349	3438	1880
3576	3699	1970
8310	8447	2094
0	534	0
596	818	535
877	1139	758
2338	3088	1021
3349	3438	1772
3576	3699	1862
9572	10812	1986
13542	13586	3227
0	534	0
596	818	535
877	1139	758
2338	3088	1021
3349	3438	1772
3576	3699	1862
9572	10812	1986
13520	13586	3227
0	534	0
596	818	535
877	1139	758
1233	1340	1021
2338	3088	1129
3349	3438	1880
3576	3699	1970
9572	10812	2094
13520	13603	3335
0	534	0
596	818	535
877	1139	758
2338	3088	1021
3349	3438	1772
3576	3699	1862
9572	10815	1986
13520	13603	3230
0	534	0
596	818	535
877	1139	758
1233	1340	1021
2338	3088	1129
3349	3438	1880
3576	3699	1970
9572	10815	2094
13542	13603	3338
0	534	0
596	818	535
877	1139	758
2338	3088	1021
3349	3438	1772
3576	3699	1862
14085	14244	1986
0	534	0
596	818	535
877	1139	758
1233	1340	1021
2338	3088	1129
3349	3438	1880
3576	3699	1970
14085	14244	2094
0	314	0
26242	27853	315
0	114	0
0	20	0
0	450	0
603	971	451
1233	1480	820
0	450	0
603	971	451
1067	1480	820
0	450	0
603	971	451
1172	1480	820
0	450	0
603	971	451
1376	1480	820
0	450	0
603	971	451
4737	5171	820
0	450	0
603	971	451
7598	7703	820
0	123	0
391	2002	124
0	123	0
391	3736	124
0	439	0
0	444	0
1133	1261	445
3428	3796	574
4311	4568	943
5290	5542	1201
5605	5967	1454
0	175	0
2342	2710	176
3225	3482	545
4204	4456	803
4519	4881	1056
0	1291	0
2100	2357	1292
2486	2696	1550
5618	5772	1761
6424	6618	1916
8584	9466	2111
0	778	0
0	724	0
0	588	0
650	908	589
981	2101	848
0	896	0
956	1309	897
2305	2400	1251
0	896	0
956	1309	897
3330	3396	1251
0	896	0
956	1309	897
3204	3396	1251
0	896	0
956	1309	897
4544	4815	1251
7022	7158	1523
0	896	0
956	1309	897
4544	4815	1251
7022	7158	1523
0	313	0
382	653	314
2860	2996	586
0	313	0
382	653	314
726	1053	586
2860	2996	914
0	273	0
0	584	0
1777	1862	585
1925	2072	671
2136	2311	819
2365	2555	995
3018	4612	1186
4680	6321	2781
6385	6687	4423
0	1999	0
2062	2844	2000
0	794	0
845	2650	795
0	263	0
1738	1980	264
2125	2489	507
2548	3729	872
0	57	0
116	629	58
774	1138	572
1197	2378	937
0	112	0
1025	3148	113
3206	3659	2237
3714	4792	2691
0	2804	0
2862	3315	2805
3370	4448	3259
0	921	0
1115	1525	922
1609	1858	1333
0	921	0
1981	2238	922
2936	2968	1180
3247	3380	1213
13756	13897	1347
14200	14368	1489
0	921	0
1981	2238	922
3247	3380	1180
13756	13853	1314
14200	14368	1412
0	921	0
3247	3380	922
29318	29520	1056
0	921	0
1609	1626	922
1981	2238	940
3247	3380	1198
29318	29520	1332
0	921	0
1981	2238	922
3247	3380	1180
29318	29520	1314
0	921	0
1981	2238	922
2936	2968	1180
3247	3380	1213
29318	29520	1347
0	254	0
313	1055	255
1118	1363	998
1425	1638	1244
0	478	0
549	683	479
741	1390	614
1449	1631	1264
0	478	0
549	683	479
741	1390	614
1449	1767	1264
1926	2836	1583
2889	3362	2494
4009	4178	2968
0	206	0
262	387	207
447	955	333
1018	1152	842
1211	1321	977
1379	1609	1088
0	135	0
424	892	136
952	1364	605
1425	1587	1018
0	674	0
734	1146	675
1207	1369	1088
0	168	0
241	486	169
546	958	415
1019	1181	828
0	221	0
277	1163	222
1237	1347	1109
1406	1563	1220
0	255	0
322	489	256
559	961	424
1025	4447	827
0	1718	0
1780	1866	1719
1938	2133	1806
2191	2352	2002
2423	2691	2164
2747	2966	2433
3024	3727	2653
3792	4336	3357
4563	4606	3902
0	1718	0
1780	1866	1719
1938	2133	1806
2191	2352	2002
2423	2691	2164
2747	2966	2433
3024	3727	2653
3792	4606	3357
0	1718	0
1780	1866	1719
1938	2133	1806
2191	2352	2002
2423	2691	2164
2747	2966	2433
3024	3727	2653
3792	4336	3357
4557	4606	3902
0	1718	0
1780	1866	1719
1938	2133	1806
2191	2352	2002
2423	2691	2164
2747	2966	2433
3024	3727	2653
3792	4336	3357
8998	9927	3902
0	1718	0
1780	1866	1719
1938	2133	1806
2191	2352	2002
2423	2691	2164
2747	2966	2433
3024	3727	2653
3792	4336	3357
13510	13695	3902
0	1718	0
1780	1866	1719
1938	2133	1806
2191	2352	2002
2423	2691	2164
2747	2966	2433
3024	3727	2653
3792	4336	3357
8998	9927	3902
13438	13698	4832
0	1718	0
1780	1866	1719
1938	2133	1806
2191	2352	2002
2423	2691	2164
2747	2966	2433
3024	3727	2653
3792	4336	3357
16807	17428	3902
0	561	0
622	759	562
838	1376	700
0	603	0
665	1805	604
1885	3267	1745
3324	3555	3128
3624	3994	3360
4152	4338	3731
0	603	0
665	1805	604
1885	3267	1745
3321	3555	3128
3624	3994	3363
4152	4338	3734
0	603	0
653	1805	604
1885	3267	1757
3324	3555	3140
3624	3994	3372
4152	4720	3743
0	525	0
11210	14832	526
15255	15351	4149
16428	16975	4246
17079	17825	4794
0	207	0
271	702	208
0	811	0
883	1464	812
1523	2429	1394
2485	2897	2301
2965	3196	2714
0	486	0
558	798	487
968	1012	728
1181	1304	773
0	486	0
558	1304	487
0	486	0
558	798	487
1181	1304	728
0	486	0
558	1012	487
1181	1304	942
0	284	0
341	846	285
902	1233	791
0	230	0
291	657	231
713	1203	598
1263	1495	1089
1557	2116	1322
2179	2693	1882
2987	3370	2397
0	306	0
364	730	307
799	1289	674
1341	1567	1165
1622	2181	1392
2239	2753	1952
3043	3461	2467
0	260	0
326	692	261
758	1242	628
1345	1575	1113
0	260	0
326	692	261
758	1242	628
1345	1670	1113
0	210	0
265	619	211
681	1165	566
1224	1413	1051
0	611	0
678	901	612
0	1153	0
0	1818	0
0	2106	0
0	795	0
0	886	0
0	695	0
0	723	0
5281	5952	724
6051	6298	1396
7549	8223	1644
8345	8589	2319
8650	8822	2564
9599	9722	2737
10138	10745	2861
0	618	0
5281	5952	619
6051	6298	1291
7549	8223	1539
8345	8589	2214
8650	8822	2459
9599	9722	2632
10138	10745	2756
0	410	0
472	996	411
1056	1367	936
0	241	0
303	827	242
887	1261	767
0	1453	0
1509	2331	1454
2395	4703	2277
4754	4973	4586
0	271	0
347	2137	272
0	878	0
940	1064	879
1129	4505	1004
4561	4730	4381
5013	5259	4551
0	624	0
686	810	625
875	4251	750
4307	4542	4127
0	624	0
686	810	625
875	4251	750
4307	4476	4127
4759	5005	4297
0	624	0
686	810	625
875	4251	750
4307	4476	4127
5215	5546	4297
0	583	0
0	4180	0
4246	4456	4181
4518	4740	4392
4804	5315	4615
5382	5561	5127
12553	13526	5307
0	2726	0
2792	3002	2727
3064	3286	2938
3350	3861	3161
3928	4107	3673
7169	7694	3853
0	3962	0
4020	4116	3963
4332	5065	4060
6116	6262	4794
12436	13583	4941
13944	14090	6089
0	2604	0
2662	2758	2605
2974	3707	2702
4797	4904	3436
11078	12225	3544
12462	12732	4692
0	2604	0
2662	2758	2605
2974	3707	2702
4797	4904	3436
12586	12732	3544
0	2604	0
2662	2758	2605
2974	3707	2702
4797	4904	3436
12462	12732	3544
0	389	0
447	543	390
759	1492	487
2543	2689	1221
2786	2939	1368
0	389	0
447	543	390
759	1492	487
2543	2689	1221
4911	4959	1368
0	389	0
447	543	390
759	1492	487
2543	2689	1221
8863	9105	1368
0	389	0
447	543	390
759	1492	487
2543	2689	1221
8863	9741	1368
0	389	0
447	543	390
759	1492	487
2543	2689	1221
8863	9741	1368
0	389	0
447	543	390
759	1492	487
2543	2689	1221
9696	9741	1368
0	467	0
0	808	0
871	1239	809
1301	1501	1178
1555	1768	1379
1824	2227	1593
2287	2439	1997
2495	2961	2150
3034	3333	2617
3404	4282	2917
4352	5297	3796
5492	5643	4742
0	808	0
871	1239	809
1301	1501	1178
1555	1768	1379
1824	2227	1593
2287	2439	1997
2495	3333	2150
3404	4282	2989
4352	5297	3868
5492	5883	4814
0	110	0
201	518	111
589	772	429
846	1155	613
1288	1404	923
1466	1845	1040
1910	2182	1420
0	110	0
201	518	111
589	772	429
846	1155	613
1270	1404	923
1466	1845	1058
1910	2182	1438
0	110	0
201	518	111
589	772	429
846	1155	613
1270	1404	923
1466	1845	1058
1898	2217	1438
0	310	0
381	564	311
638	1196	495
1258	1637	1054
1702	1974	1434
0	728	0
788	870	729
930	1054	812
1135	2728	937
2791	4361	2531
4428	5437	4102
5498	6463	5112
6523	6843	6078
6913	7016	6399
7088	7201	6503
7551	7655	6617
0	728	0
788	870	729
930	1054	812
1135	2728	937
2791	4361	2531
4428	6463	4102
6523	6843	6138
6913	7016	6459
7088	7201	6563
7551	7655	6677
0	503	0
562	795	504
1747	2844	738
2897	3131	1836
3194	3295	2071
3348	3558	2173
3628	3784	2384
3916	4049	2541
4708	4836	2675
4926	5091	2804
5340	5447	2970
6472	7365	3078
0	503	0
562	795	504
874	903	738
1030	1299	768
1485	1520	1038
1609	1653	1074
1747	2844	1119
2897	3131	2217
3194	3295	2452
3348	3558	2554
3628	3784	2765
3916	4049	2922
4708	4836	3056
4926	5091	3185
5340	5447	3351
6472	7365	3459
0	503	0
562	795	504
1747	2844	738
2897	3131	1836
3194	3295	2071
3348	3558	2173
3628	3784	2384
3916	4049	2541
4708	4836	2675
4926	5091	2804
5340	5447	2970
8789	9323	3078
0	503	0
562	795	504
874	903	738
1030	1299	768
1485	1520	1038
1609	1653	1074
1747	2844	1119
2897	3131	2217
3194	3295	2452
3348	3558	2554
3628	3784	2765
3916	4049	2922
4708	4836	3056
4926	5091	3185
5340	5447	3351
8789	9323	3459
0	503	0
562	795	504
1747	2844	738
2897	3131	1836
3194	3295	2071
3348	3558	2173
3628	3784	2384
3916	4049	2541
4708	4836	2675
4926	5110	2804
5340	5447	2989
13120	13891	3097
15751	15963	3869
0	503	0
562	795	504
874	903	738
1030	1299	768
1485	1520	1038
1609	1653	1074
1747	2844	1119
2897	3131	2217
3194	3295	2452
3348	3558	2554
3628	3784	2765
3916	4049	2922
4708	4836	3056
4926	5091	3185
5340	5447	3351
13120	13891	3459
15751	15963	4231
0	503	0
562	795	504
1747	2844	738
2897	3131	1836
3194	3295	2071
3348	3558	2173
3628	3784	2384
3916	4049	2541
4708	4836	2675
4926	5091	2804
5340	5447	2970
13120	13891	3078
15783	15963	3850
0	200	0
0	559	0
635	1338	560
1406	1551	1264
1988	2132	1410
2800	2931	1555
3367	3754	1687
3812	3865	2075
0	559	0
635	1338	560
1406	1551	1264
2800	2931	1410
3367	3754	1542
4005	4133	1930
0	472	0
548	1251	473
1319	1464	1177
1901	2045	1323
2713	2844	1468
3280	3667	1600
3918	4046	1988
0	43	0
189	285	44
352	940	141
0	45	0
112	700	46
0	700	0
0	45	0
108	700	46
0	839	0
899	1696	840
0	839	0
899	1438	840
1811	1860	1380
0	839	0
899	1438	840
1526	1736	1380
1966	2039	1591
0	839	0
899	1438	840
2042	2112	1380
0	2249	0
15464	15528	2250
35985	36053	2315
46093	46758	2384
0	2249	0
15464	15528	2250
46093	46758	2315
0	5121	0
0	350	0
827	1036	351
1124	1350	561
1422	1774	788
1833	2039	1141
2095	2519	1348
0	380	0
436	693	381
753	1065	639
1126	1395	952
1453	2279	1222
2334	2633	2049
2690	2832	2349
0	197	0
259	739	198
802	1145	679
5704	6738	1023
6801	7255	2058
7353	8568	2513
8633	9001	3729
9061	9592	4098
0	197	0
259	739	198
802	1145	679
5704	6738	1023
6801	7255	2058
7353	8568	2513
8633	9001	3729
9070	9592	4098
0	383	0
445	948	384
1004	1185	888
1243	1413	1070
1477	1601	1241
2645	3230	1366
0	383	0
445	945	384
1004	1185	885
1243	1413	1067
1477	1601	1238
2645	3230	1363
0	469	0
523	991	470
0	810	0
873	1215	811
1274	1536	1154
1597	1872	1417
1931	2714	1693
2774	3372	2477
3433	4032	3076
4915	5982	3676
6512	7575	4744
7636	7943	5808
8005	8150	6116
8214	8560	6262
8627	8689	6609
24828	24857	6672
53869	54128	6702
55325	55617	6962
0	319	0
379	579	320
641	837	521
0	683	0
1001	2378	684
0	674	0
747	1104	675
1178	1331	1033
1570	1812	1187
2043	2145	1430
2502	2558	1533
2989	3085	1590
3147	4358	1687
0	674	0
747	1104	675
1178	1331	1033
1570	1812	1187
2043	2145	1430
2502	2558	1533
2961	3085	1590
3147	4358	1715
0	674	0
747	1104	675
1178	1331	1033
1570	1812	1187
2043	2145	1430
2502	2558	1533
2961	3085	1590
3147	3375	1715
3433	4358	1944
0	2381	0
0	1093	0
0	2374	0
0	1620	0
1674	1922	1621
0	281	0
346	646	282
709	1702	583
0	812	0
871	2065	813
2123	2451	2008
2514	2783	2337
0	812	0
871	1612	813
1781	2065	1555
2123	2451	1840
2514	2783	2169
0	812	0
871	1612	813
1814	2065	1555
2123	2451	1807
2514	3017	2136
0	120	0
179	920	121
1122	1373	863
1431	1759	1115
1822	2091	1444
0	179	0
1509	1568	180
2387	2521	240
2580	3065	375
3126	3266	861
3323	3770	1002
0	179	0
1509	1568	180
2387	2521	240
2580	3065	375
3126	3266	861
3323	3978	1002
0	3005	0
3067	3220	3006
3303	3450	3160
3539	3903	3308
0	137	0
200	334	138
406	1202	273
0	137	0
200	334	138
390	1202	273
0	922	0
984	1137	923
1220	1367	1077
1456	1820	1225
0	157	0
268	558	158
943	1339	449
1833	2041	846
0	157	0
772	887	158
943	1339	274
1833	2041	671
0	538	0
0	119	0
571	947	120
1005	1446	497
1625	1816	939
0	150	0
308	846	151
902	1358	690
0	185	0
388	926	186
982	1443	725
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4466	2398
4981	5140	2517
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4466	2398
7210	7281	2517
7880	7990	2589
8387	8453	2700
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4466	2398
7880	7990	2517
8270	8453	2628
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4661	2398
7880	8012	2712
8387	8453	2845
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4466	2398
7880	7990	2517
8387	8453	2628
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4661	2398
7880	7990	2712
8387	8453	2823
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4661	2398
7880	7990	2712
8270	8453	2823
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4463	2398
7880	7990	2514
8387	8453	2625
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4466	2398
7880	8012	2517
8387	8453	2650
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4466	2398
7880	8453	2517
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4463	2398
7210	7281	2514
7880	8012	2586
8387	8453	2719
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4661	2398
7210	7281	2712
7880	7990	2784
8387	8453	2895
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4463	2398
7210	7281	2514
7880	7990	2586
8387	8453	2697
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4466	2398
7210	7281	2517
7880	8453	2589
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4463	2398
7880	8012	2514
8387	8453	2647
0	625	0
687	1369	626
1442	1910	1309
1973	2258	1778
2323	2514	2064
3796	3937	2256
4348	4466	2398
7210	7281	2517
7880	8012	2589
8387	8453	2722
0	580	0
789	993	581
1197	1891	786
11183	11258	1481
0	580	0
789	1017	581
1197	1888	810
11183	11298	1502
0	161	0
1931	2152	162
2209	2423	384
2498	2915	599
3020	4238	1017
0	452	0
887	1419	453
1493	1751	986
1814	2667	1245
2766	2958	2099
0	794	0
868	1126	795
1189	2042	1054
2141	2333	1908
0	794	0
868	1126	795
1189	2333	1054
0	188	0
251	350	189
411	3487	289
3551	3668	3366
3732	4287	3484
0	456	0
521	925	457
985	1539	862
1609	1974	1417
0	456	0
521	925	457
985	1539	862
1609	2088	1417
0	1394	0
0	2121	0
0	178	0
1980	2988	179
3052	3217	1188
3273	3632	1354
3689	3833	1714
3902	4021	1859
0	2654	0
2718	2883	2655
2939	3298	2821
3355	3499	3181
3568	3687	3326
0	2654	0
2718	2883	2655
2939	3298	2821
3355	3499	3181
3568	3687	3326
0	2654	0
2718	2883	2655
2939	3298	2821
3355	3499	3181
3568	3687	3326
0	2383	0
0	207	0
266	416	208
476	838	359
917	1082	722
1137	1434	888
1489	1572	1186
1635	1676	1270
1859	1921	1312
2004	2291	1375
0	207	0
266	416	208
476	838	359
917	1082	722
1137	1572	888
1635	1676	1324
1859	1921	1366
2004	2291	1429
0	207	0
266	416	208
481	838	359
917	1082	717
1137	1434	883
1489	1572	1181
1635	1676	1265
1859	1921	1307
2004	2291	1370
0	207	0
266	416	208
476	838	359
917	1082	722
1137	1572	888
1635	1676	1324
1859	1921	1366
2004	2291	1429
2559	2925	1717
0	819	0
879	960	820
0	55	0
113	535	56
637	1408	479
1479	1684	1251
1732	1874	1457
0	1546	0
1610	1726	1547
1785	2033	1664
2125	2454	1913
2511	2734	2243
2793	2944	2467
3007	3153	2619
3911	4097	2766
4169	4321	2953
4385	4661	3106
4723	4896	3383
4951	5241	3557
6799	7047	3848
7116	7337	4097
7404	7940	4319
7999	8211	4856
8309	8367	5069
8531	9161	5128
11306	11553	5759
0	1546	0
1610	1726	1547
1785	2033	1664
2125	2454	1913
2511	2734	2243
2793	2944	2467
3007	3153	2619
3911	4097	2766
4169	4321	2953
4385	4661	3106
4723	4896	3383
4951	5241	3557
5829	6518	3848
6799	7047	4538
7116	7337	4787
7404	7940	5009
7999	8211	5546
8309	8367	5759
8531	9161	5818
11306	11553	6449
0	1546	0
1610	1726	1547
1785	2033	1664
2125	2454	1913
2511	2734	2243
2793	2944	2467
3007	3153	2619
3953	4097	2766
4169	4321	2911
4385	4661	3064
4723	4896	3341
4951	5241	3515
5829	6518	3806
6799	7047	4496
7116	7337	4745
7404	7940	4967
7999	8211	5504
8309	8367	5717
14200	14506	5776
21863	22237	6083
0	1546	0
1610	1726	1547
1785	2033	1664
2125	2454	1913
2511	2734	2243
2793	2944	2467
3007	3153	2619
3911	4097	2766
4169	4321	2953
4385	4661	3106
4723	4896	3383
4951	5241	3557
6084	6518	3848
6799	7047	4283
7116	7337	4532
7404	7940	4754
7999	8211	5291
8309	8367	5504
14200	14506	5563
21863	22237	5870
0	1546	0
1610	1726	1547
1785	2033	1664
2125	2454	1913
2511	2734	2243
2793	2944	2467
3007	3153	2619
3953	4097	2766
4169	4321	2911
4385	4661	3064
4723	4896	3341
4951	5241	3515
6084	6518	3806
6799	7047	4241
7116	7337	4490
7404	7940	4712
7999	8211	5249
8309	8367	5462
14200	14506	5521
21863	22237	5828
0	1546	0
1610	1726	1547
1785	2033	1664
2125	2454	1913
2511	2734	2243
2793	2944	2467
3007	3153	2619
3911	4097	2766
4169	4321	2953
4385	4661	3106
4723	4896	3383
4951	5241	3557
6799	7047	3848
7116	7337	4097
7404	7940	4319
7999	8211	4856
8309	8367	5069
14200	14506	5128
21863	22237	5435
0	1546	0
1610	1726	1547
1785	2033	1664
2125	2454	1913
2511	2734	2243
2793	2944	2467
3007	3153	2619
3911	4097	2766
4169	4321	2953
4385	4661	3106
4723	4896	3383
4951	5241	3557
5829	6518	3848
6799	7047	4538
7116	7337	4787
7404	7940	5009
7999	8211	5546
8309	8367	5759
14200	14506	5818
21863	22237	6125
0	424	0
1173	2140	425
12263	13206	1393
15058	15295	2337
15415	15629	2575
15706	15811	2790
15956	16544	2896
0	1386	0
11509	12452	1387
14304	14541	2331
14661	14875	2569
14952	15057	2784
15202	15790	2890
0	570	0
9053	9996	571
11848	12085	1515
12205	12419	1753
12496	12601	1968
12746	12947	2074
13018	13187	2276
0	570	0
9053	9996	571
11848	12085	1515
12205	12419	1753
12496	12601	1968
12746	12947	2074
13002	13334	2276
0	570	0
9053	9996	571
11848	12085	1515
12205	12419	1753
12496	12601	1968
12746	13334	2074
0	304	0
588	838	305
1373	1456	556
1710	1795	640
1880	2278	726
6288	6618	1125
0	304	0
588	838	305
1373	1456	556
1710	1795	640
1880	2281	726
6288	6379	1128
6441	6618	1220
0	304	0
588	838	305
1710	1795	556
1880	2281	642
6288	6618	1044
0	304	0
588	838	305
1710	1795	556
1880	2281	642
6288	6370	1044
6441	6618	1127
0	71	0
0	1297	0
4590	4695	1298
5304	6004	1404
6404	6638	2105
11540	12114	2340
17276	17788	2915
19701	19762	3428
0	1297	0
4590	4695	1298
5304	6004	1404
6404	6638	2105
11540	12114	2340
17276	17772	2915
19701	19762	3412
0	2786	0
3234	3299	2787
0	668	0
735	2786	669
3234	3299	2721
0	1179	0
1257	2308	1180
0	280	0
0	649	0
756	1532	650
0	71	0
0	1152	0
1242	1358	1153
1428	1614	1270
1727	1934	1457
2006	2201	1665
0	283	0
0	2161	0
3089	3754	2162
3814	4871	2828
4940	5622	3886
5679	5894	4569
0	378	0
926	1158	379
0	295	0
975	1028	296
1223	1888	350
1948	3005	1016
3074	3756	2074
3813	4028	2757
0	295	0
1223	1888	296
1948	3005	962
3074	3756	2020
3813	4028	2703
0	1104	0
1235	1474	1105
1536	1583	1345
0	591	0
0	279	0
347	825	280
886	966	759
1054	1661	840
0	233	0
286	881	234
945	1028	830
0	237	0
300	901	238
963	1057	840
0	203	0
265	925	204
0	678	0
739	1012	679
0	1084	0
0	220	0
275	836	221
891	1017	783
1075	1147	910
1198	1383	983
1443	1643	1169
1700	1890	1370
0	253	0
327	900	254
954	1080	828
1141	1213	955
1269	1454	1028
1506	1706	1214
1763	1924	1415
0	301	0
355	928	302
983	1109	876
1171	1243	1003
1309	1494	1076
1550	1750	1262
1815	2128	1463
0	850	0
0	364	0
0	2405	0
0	459	0
514	702	460
0	114	0
3213	3278	115
3339	4142	181
0	114	0
31472	31621	115
35271	35822	265
41742	41899	817
42148	44048	975
0	261	0
0	506	0
0	328	0
386	1439	329
0	410	0
0	395	0
0	328	0
0	1139	0
9099	9248	1140
12898	15028	1290
0	1097	0
9057	9206	1098
12856	13407	1248
19327	19484	1800
19733	21633	1958
0	1097	0
9057	9206	1098
12856	13407	1248
19327	19484	1800
19733	21633	1958
0	1097	0
9057	9206	1098
12856	13407	1248
19327	19484	1800
19733	21633	1958
0	1766	0
0	71	0
0	1689	0
0	656	0
0	903	0
0	290	0
2950	3351	291
0	699	0
0	377	0
435	693	378
808	995	637
1208	1323	825
1387	1657	941
0	377	0
435	693	378
808	995	637
1208	1323	825
1387	1478	941
1557	1657	1033
0	281	0
595	1288	282
0	401	0
471	1801	402
1855	1987	1733
2052	2702	1866
2776	4122	2517
0	267	0
329	482	268
2555	3247	422
0	73	0
0	82	0
0	1013	0
0	896	0
0	830	0
915	959	831
0	806	0
915	959	807
0	748	0
1365	1401	749
0	748	0
1376	1401	749
0	758	0
1386	1451	759
0	776	0
1386	1451	777
0	209	0
313	592	210
0	51	0
0	733	0
0	745	0
0	724	0
0	839	0
0	779	0
0	755	0
0	807	0
0	1482	0
1552	1822	1483
0	700	0
770	1040	701
0	281	0
1064	1276	282
1344	1485	495
1875	2288	637
0	282	0
350	491	283
881	1294	425
0	147	0
256	424	148
2768	2991	317
3238	3819	541
15542	15961	1123
16031	16232	1543
16289	16653	1745
0	114	0
223	391	115
2735	2958	284
3205	3786	508
15509	15928	1090
15998	16199	1510
16256	16620	1712
0	98	0
343	449	99
517	738	206
791	1047	428
1110	1606	685
0	98	0
356	449	99
517	738	193
791	1047	415
1110	1606	672
0	72	0
140	361	73
414	1020	295
0	72	0
140	361	73
414	670	295
733	1229	552
0	93	0
146	402	94
465	961	351
0	390	0
637	1218	391
12941	13360	973
13430	13631	1393
13688	14052	1595
0	839	0
918	1626	840
1682	2192	1549
2293	2405	2060
2661	2845	2173
0	839	0
918	1626	840
1682	2192	1549
2293	4045	2060
4105	4813	3813
4910	5420	4522
5545	5657	5033
5728	5814	5146
0	839	0
918	1626	840
1682	2192	1549
2293	4045	2060
4105	4813	3813
4910	5420	4522
5545	5657	5033
5728	5814	5146
0	322	0
401	1109	323
1165	1675	1032
1776	1888	1543
2144	2328	1656
0	322	0
401	1109	323
1165	1675	1032
1776	3528	1543
3588	4296	3296
4393	4903	4005
5028	5140	4516
5211	5297	4629
0	322	0
401	1109	323
1165	1675	1032
1776	3528	1543
3588	4296	3296
4393	4903	4005
5028	5140	4516
5211	5297	4629
0	333	0
393	1101	334
1198	1708	1043
1833	1945	1554
2016	2102	1667
0	1258	0
1327	1846	1259
2663	2922	1779
0	197	0
261	1427	198
1516	2308	1365
2383	2828	2158
0	253	0
311	968	254
1030	1549	912
2363	2688	1432
0	1575	0
0	156	0
939	1123	157
1959	2040	342
2144	2664	424
2719	3452	945
0	685	0
1521	1602	686
1706	2226	768
2281	3014	1289
0	1746	0
0	1950	0
0	58	0
0	458	0
524	928	459
1043	2760	864
2820	3301	2582
3390	3564	3064
3620	4147	3239
4213	6153	3767
6212	6347	5708
6402	6598	5844
6672	6834	6041
6898	7423	6204
0	458	0
524	928	459
1043	2754	864
2820	3301	2576
3390	3564	3058
3620	4147	3233
4213	6153	3761
6212	6347	5702
6402	6598	5838
6672	6834	6035
6898	7423	6198
0	1193	0
0	102	0
165	838	103
0	895	0
990	2296	896
0	369	0
476	1299	370
0	989	0
1051	1179	990
1242	1487	1119
0	52	0
106	1675	53
0	160	0
263	339	161
425	680	238
746	901	494
966	1235	650
0	539	0
596	1024	540
1092	1289	969
0	80	0
142	247	81
319	1104	187
1164	1545	973
0	419	0
486	822	420
941	1126	757
1196	1609	943
0	585	0
0	1322	0
0	1322	0
0	111	0
5199	5518	112
6378	6714	432
6776	6961	769
7023	8016	955
0	181	0
3372	3691	182
4551	4887	502
4949	5134	839
5196	6189	1025
0	118	0
2698	3017	119
3877	4213	439
4275	4460	776
4522	5515	962
0	140	0
1217	1536	141
2396	2732	461
2794	2979	798
3041	4034	984
0	96	0
758	1077	97
1937	2273	417
2335	2520	754
2582	3575	940
0	413	0
480	1393	414
0	429	0
5348	5517	430
5589	6046	600
6114	7059	1058
0	732	0
0	158	0
226	1319	159
1379	1871	1253
0	717	0
779	1482	718
1552	1782	1422
0	717	0
779	1487	718
1552	1782	1427
0	717	0
779	1487	718
1838	1873	1427
0	59	0
110	389	60
459	960	340
1024	1129	842
1187	1536	948
1595	1762	1298
1821	2004	1466
0	281	0
351	852	282
916	1021	784
1079	1428	890
1487	1654	1240
1713	1896	1408
0	240	0
294	536	241
604	900	484
963	1071	781
1133	1459	890
1512	1977	1217
2045	2275	1683
2339	2489	1914
2558	2736	2065
0	2323	0
0	834	0
0	1255	0
0	418	0
0	1106	0
0	899	0
0	191	0
0	1251	0
0	397	0
0	1237	0
0	353	0
1929	2931	354
0	398	0
0	611	0
0	387	0
0	1258	0
0	419	0
0	1181	0
0	341	0
0	1153	0
0	419	0
0	3187	0
0	421	0
0	2050	0
0	1257	0
0	417	0
0	1167	0
0	342	0
0	1153	0
0	419	0
0	6650	0
0	421	0
0	5372	0
0	1752	0
0	420	0
0	487	0
0	1273	0
0	420	0
0	33	0
0	605	0
0	160	0
0	2346	0
0	273	0
0	2346	0
